[09-Jan-2015 02:22:55 Europe/Madrid] PHP Notice:  Undefined property: logro::$min_plata in C:\www\escano110\_logic\logro.class.php on line 56
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Array to string conversion in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Array to string conversion in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Array to string conversion in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Array to string conversion in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Array to string conversion in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Array to string conversion in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Array to string conversion in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 17
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:03:30 Europe/Madrid] PHP Notice:  Array to string conversion in C:\www\escano110\_logic\parlamentario_item.class.php on line 18
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Undefined variable: p in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:06:27 Europe/Madrid] PHP Notice:  Trying to get property of non-object in C:\www\escano110\_logic\parlamentario_item.class.php on line 14
[27-Jan-2015 01:15:29 Europe/Madrid] PHP Notice:  Undefined variable: result in C:\www\escano110\_logic\parlamentario_item.class.php on line 20
[27-Jan-2015 01:15:29 Europe/Madrid] PHP Notice:  Undefined variable: result in C:\www\escano110\_logic\parlamentario_item.class.php on line 20
[27-Jan-2015 01:15:29 Europe/Madrid] PHP Notice:  Undefined variable: result in C:\www\escano110\_logic\parlamentario_item.class.php on line 20
[27-Jan-2015 01:15:29 Europe/Madrid] PHP Notice:  Undefined variable: result in C:\www\escano110\_logic\parlamentario_item.class.php on line 20
[27-Jan-2015 01:15:29 Europe/Madrid] PHP Notice:  Undefined variable: result in C:\www\escano110\_logic\parlamentario_item.class.php on line 20
[27-Jan-2015 01:15:29 Europe/Madrid] PHP Notice:  Undefined variable: result in C:\www\escano110\_logic\parlamentario_item.class.php on line 20
[27-Jan-2015 01:15:29 Europe/Madrid] PHP Notice:  Undefined variable: result in C:\www\escano110\_logic\parlamentario_item.class.php on line 20
[27-Jan-2015 01:15:29 Europe/Madrid] PHP Notice:  Undefined variable: result in C:\www\escano110\_logic\parlamentario_item.class.php on line 20
[27-Jan-2015 01:15:29 Europe/Madrid] PHP Notice:  Undefined variable: result in C:\www\escano110\_logic\parlamentario_item.class.php on line 20
[27-Jan-2015 01:15:29 Europe/Madrid] PHP Notice:  Undefined variable: result in C:\www\escano110\_logic\parlamentario_item.class.php on line 20
[27-Jan-2015 01:15:29 Europe/Madrid] PHP Notice:  Undefined variable: result in C:\www\escano110\_logic\parlamentario_item.class.php on line 20
[27-Jan-2015 01:15:29 Europe/Madrid] PHP Notice:  Undefined variable: result in C:\www\escano110\_logic\parlamentario_item.class.php on line 20
[27-Jan-2015 01:15:29 Europe/Madrid] PHP Notice:  Undefined variable: result in C:\www\escano110\_logic\parlamentario_item.class.php on line 20
[27-Jan-2015 01:15:29 Europe/Madrid] PHP Notice:  Undefined variable: result in C:\www\escano110\_logic\parlamentario_item.class.php on line 20
[27-Jan-2015 01:15:29 Europe/Madrid] PHP Notice:  Undefined variable: result in C:\www\escano110\_logic\parlamentario_item.class.php on line 20
[27-Jan-2015 01:15:29 Europe/Madrid] PHP Notice:  Undefined variable: result in C:\www\escano110\_logic\parlamentario_item.class.php on line 20
[27-Jan-2015 01:15:29 Europe/Madrid] PHP Notice:  Undefined variable: result in C:\www\escano110\_logic\parlamentario_item.class.php on line 20
